"ra_id","ra_tranid","ra_date","item_id","item_name","ra_item_qty","received_qty","latest_ir_date","qty_over_returned","is_over_returned"
"21351186","RMA623817","12/05/2025","11772","LiftWear CrossOver Bra - Sand M","1","2","01/06/2026","1","T"
"21353793","RMA623904","12/05/2025","3025","Lace CrossOver Bra - Runway / XL","1","2","01/06/2026","1","T"
"21353793","RMA623904","12/05/2025","12660","LiftWear CrossOver Bra - Ruby XL","1","2","01/06/2026","1","T"
"21355990","RMA624104","12/05/2025","4932","LiftWear CrossOver Bra - Astral 32D/DD(E)","1","2","01/06/2026","1","T"
"21355990","RMA624104","12/05/2025","4938","LiftWear CrossOver Bra - Sand 32D/DD(E)","1","2","01/06/2026","1","T"
"21355990","RMA624104","12/05/2025","6117","LiftWear CrossOver Bra - Vamp XS+","1","2","01/06/2026","1","T"
"21358404","RMA624254","12/05/2025","9725","SoftForm Bra - Sand 1X","1","2","01/06/2026","1","T"
"21358404","RMA624254","12/05/2025","9702","SoftForm Bra - Vamp 1X","1","2","01/06/2026","1","T"
"21358430","RMA624258","12/05/2025","4962","LiftWear CrossOver Bra - Sand 34DDD(F)/G","1","2","01/06/2026","1","T"
"21358430","RMA624258","12/05/2025","4274","LiftWear CrossOver Bra - Vamp 34DDD(F)/G","1","2","01/06/2026","1","T"
"21317668","RMA622385","12/04/2025","6032","LiftWear CrossOver Bra - Sand S","1","2","01/06/2026","1","T"
"21317668","RMA622385","12/04/2025","3514","SoftForm Bra - Sand / M","1","2","01/06/2026","1","T"
"21321710","RMA622552","12/04/2025","7638","CrossFlex Bra - Astral 2X","1","3","01/06/2026","2","T"
"21321710","RMA622552","12/04/2025","7641","CrossFlex Bra - Sand 2X","1","3","01/06/2026","2","T"
"21321710","RMA622552","12/04/2025","11575","LiftWear CrossOver Bra - Astral 2X","1","3","01/06/2026","2","T"
"21323275","RMA622612","12/04/2025","5519","SuperPower Brief - Sand / M","1","2","01/06/2026","1","T"
"21323275","RMA622612","12/04/2025","5488","SuperPower Short - Sand / M","1","2","01/06/2026","1","T"
"21325093","RMA622711","12/04/2025","5957","SuperPower Thong - Sand / M","1","2","01/06/2026","1","T"
"21325093","RMA622711","12/04/2025","5955","SuperPower Thong - Sand / S","1","2","01/06/2026","1","T"
"21326246","RMA622761","12/04/2025","11620","LiftWear CrossOver Bra - Astral 3X","1","2","01/06/2026","1","T"
"21326246","RMA622761","12/04/2025","6572","LiftWear CrossOver Bra - Runway 3X","1","2","01/06/2026","1","T"
"21326246","RMA622761","12/04/2025","11763","LiftWear CrossOver Bra - Sand 3X","1","2","01/06/2026","1","T"
"21326332","RMA622778","12/04/2025","11575","LiftWear CrossOver Bra - Astral 2X","1","3","01/06/2026","2","T"
"21326332","RMA622778","12/04/2025","11799","LiftWear CrossOver Bra - Sand 2X","1","3","01/06/2026","2","T"
"21326332","RMA622778","12/04/2025","6093","LiftWear CrossOver Bra - Vamp 2X","1","3","01/06/2026","2","T"
"21327155","RMA622801","12/04/2025","11625","LiftWear CrossOver Bra - Astral 3X+","1","3","01/06/2026","2","T"
"21327155","RMA622801","12/04/2025","9735","SoftForm Bra - Sand 3X+","1","3","01/06/2026","2","T"
"21327155","RMA622801","12/04/2025","3561","SoftForm Bra - Vamp / 3X","1","3","01/06/2026","2","T"
"21328705","RMA622907","12/04/2025","6572","LiftWear CrossOver Bra - Runway 3X","1","2","01/06/2026","1","T"
"21328705","RMA622907","12/04/2025","6104","LiftWear CrossOver Bra - Sand 3X","1","2","01/06/2026","1","T"
"21334106","RMA623069","12/04/2025","3532","SoftForm Bra - Sand / XL","1","2","01/06/2026","1","T"
"21334106","RMA623069","12/04/2025","3534","SoftForm Bra - Vamp / XL","1","2","01/06/2026","1","T"
"21268065","RMA620750","12/03/2025","11589","LiftWear CrossOver Bra - Astral M++","1","3","01/06/2026","2","T"
"21268065","RMA620750","12/03/2025","4300","LiftWear CrossOver Bra - Sand 36DDD(F)/G","1","3","01/06/2026","2","T"
"21268065","RMA620750","12/03/2025","4301","LiftWear CrossOver Bra - Vamp 36DDD(F)/G","1","3","01/06/2026","2","T"
"21268065","RMA620750","12/03/2025","8563","LiftWear Tank - Astral / XL","1","3","01/06/2026","2","T"
"21268536","RMA620758","12/03/2025","5681","CloudEmbrace Wireless Bra - Pink Cloud 34B","1","2","01/06/2026","1","T"
"21268536","RMA620758","12/03/2025","6341","Silhouette Bra - Astral S","1","2","01/06/2026","1","T"
"21277426","RMA621167","12/03/2025","1104","LiftWear Silhouette Bra - Sand / Large","1","3","01/06/2026","2","T"
"21277426","RMA621167","12/03/2025","1105","LiftWear Silhouette Bra - Vamp / Large","1","3","01/06/2026","2","T"
"21277426","RMA621167","12/03/2025","6357","Silhouette Bra - Fig L","1","3","01/06/2026","2","T"
"21277853","RMA621218","12/03/2025","3019","Lace CrossOver Bra - Runway / S","1","2","01/06/2026","1","T"
"21277853","RMA621218","12/03/2025","6032","LiftWear CrossOver Bra - Sand S","1","2","01/06/2026","1","T"
"21280738","RMA621395","12/03/2025","1095","LiftWear Silhouette Bra - Sand / Medium","1","2","01/06/2026","1","T"
"21280738","RMA621395","12/03/2025","8476","Silhouette Roses Bra - Sand M","1","2","01/06/2026","1","T"
"21285518","RMA621627","12/03/2025","9753","SoftForm Bra - Astral M+","1","2","01/06/2026","1","T"
"21285518","RMA621627","12/03/2025","9710","SoftForm Bra - Blush M+","1","2","01/06/2026","1","T"
"21285518","RMA621627","12/03/2025","3532","SoftForm Bra - Sand / XL","1","2","01/06/2026","1","T"
"21286738","RMA621654","12/03/2025","14552","SuperPower Brief - Sand / L","1","2","01/06/2026","1","T"
"21286738","RMA621654","12/03/2025","207","SuperPower Brief - Vamp / L","1","2","01/06/2026","1","T"
"21289162","RMA621754","12/03/2025","11609","LiftWear CrossOver Bra - Astral XL++","1","2","01/06/2026","1","T"
"21289162","RMA621754","12/03/2025","4346","LiftWear CrossOver Bra - Vamp 40DD(E)/DDD(F)","1","2","01/06/2026","1","T"
"21299041","RMA621970","12/03/2025","222","SuperPower Brief - Sand / 3X","1","2","01/06/2026","1","T"
"21299041","RMA621970","12/03/2025","223","SuperPower Brief - Vamp / 3X","1","2","01/06/2026","1","T"
"21218458","RMA619253","12/02/2025","7489","Queen Brief - Sand / XL","1","2","01/06/2026","1","T"
"21229253","RMA619771","12/02/2025","13793","CrossOver Contour Bra - Sand  42C","1","2","01/06/2026","1","T"
"21229253","RMA619771","12/02/2025","12897","CrossOver V-Neck Bra - Blush 2X","1","2","01/06/2026","1","T"
"21229253","RMA619771","12/02/2025","12973","CrossOver V-Neck Bra - Runway 2X","1","2","01/06/2026","1","T"
"21229253","RMA619771","12/02/2025","1798","Legging 2.0 - Graphite / 3X","1","2","01/06/2026","1","T"
"21229253","RMA619771","12/02/2025","1799","Legging 2.0 - Jet Black / 3X","1","2","01/06/2026","1","T"
"21234194","RMA619962","12/02/2025","7698","CrossFlex Bra - Astral XL++","1","2","01/06/2026","1","T"
"21234194","RMA619962","12/02/2025","7701","CrossFlex Bra - Sand XL++","1","2","01/06/2026","1","T"
"21234374","RMA619969","12/02/2025","3774","LiftWear Cami - Blush / S","1","3","01/06/2026","2","T"
"21234374","RMA619969","12/02/2025","6023","LiftWear CrossOver Bra - Blush S","1","3","01/06/2026","2","T"
"21234374","RMA619969","12/02/2025","3572","LiftWear Silhouette Bra - Blush / M","1","3","01/06/2026","2","T"
"21236068","RMA620054","12/02/2025","11799","LiftWear CrossOver Bra - Sand 2X","1","2","01/06/2026","1","T"
"21236068","RMA620054","12/02/2025","9729","SoftForm Bra - Sand 2X","1","2","01/06/2026","1","T"
"21236361","RMA620082","12/02/2025","3025","Lace CrossOver Bra - Runway / XL","1","2","01/06/2026","1","T"
"21236361","RMA620082","12/02/2025","12660","LiftWear CrossOver Bra - Ruby XL","1","2","01/06/2026","1","T"
"21250399","RMA620535","12/02/2025","5581","Mid-Thigh Bodysuit - Sand / Medium","1","2","01/06/2026","1","T"
"21250399","RMA620535","12/02/2025","5540","SuperPower Girl-Short - Sand / M","1","2","01/06/2026","1","T"
"21250803","RMA620549","12/02/2025","3060","CloudEmbrace Wireless Bra - Vamp / 32D","1","2","01/06/2026","1","T"
"21250803","RMA620549","12/02/2025","944","CrossOver Cami - Sand / S","1","2","01/06/2026","1","T"
"21250803","RMA620549","12/02/2025","4938","LiftWear CrossOver Bra - Sand 32D/DD(E)","1","2","01/06/2026","1","T"
"21253638","RMA620583","12/02/2025","1321","LiftWear Cami Bodysuit Petite - Vamp / Medium","1","2","01/06/2026","1","T"
"21253638","RMA620583","12/02/2025","6536","LiftWear CrossOver Bra - Runway L","1","2","01/06/2026","1","T"
"21253638","RMA620583","12/02/2025","5487","SuperPower Short - Runway / M","1","2","01/06/2026","1","T"
"21165995","RMA617732","12/01/2025","1443","Low Back Bodysuit - Runway / M","1","2","01/06/2026","1","T"
"21165995","RMA617732","12/01/2025","5717","SuperPower Girl-Short - Runway / M","1","2","01/06/2026","1","T"
"21177360","RMA618148","12/01/2025","6445","Silhouette Bra - Vamp 1X+","1","4","01/06/2026","3","T"
"21177360","RMA618148","12/01/2025","9746","SoftForm Bra - Astral 1X+","1","4","01/06/2026","3","T"
"21177360","RMA618148","12/01/2025","11000","SoftForm Bra - Aubergine 1X+","1","4","01/06/2026","3","T"
"21177360","RMA618148","12/01/2025","9694","SoftForm Bra - Blush 1X+","1","4","01/06/2026","3","T"
"21187352","RMA618602","12/01/2025","11609","LiftWear CrossOver Bra - Astral XL++","1","3","01/06/2026","2","T"
"21187352","RMA618602","12/01/2025","11648","LiftWear CrossOver Bra - Blush XL++","1","3","01/06/2026","2","T"
"21187352","RMA618602","12/01/2025","11850","LiftWear CrossOver Bra - Navy XL++","1","3","01/06/2026","2","T"
"21187352","RMA618602","12/01/2025","6176","LiftWear CrossOver Bra - Sand XL++","1","3","01/06/2026","2","T"
"21190276","RMA618740","12/01/2025","5540","SuperPower Girl-Short - Sand / M","1","2","01/06/2026","1","T"
"21190276","RMA618740","12/01/2025","5488","SuperPower Short - Sand / M","1","2","01/06/2026","1","T"
"21193274","RMA618879","12/01/2025","11772","LiftWear CrossOver Bra - Sand M","1","2","01/06/2026","1","T"
"21193274","RMA618879","12/01/2025","1095","LiftWear Silhouette Bra - Sand / Medium","1","2","01/06/2026","1","T"
"21193274","RMA618879","12/01/2025","9739","SoftForm Bra - Sand M","1","2","01/06/2026","1","T"
"21198827","RMA619018","12/01/2025","11596","LiftWear CrossOver Bra - Astral S+","1","2","01/06/2026","1","T"
"21198827","RMA619018","12/01/2025","4272","LiftWear CrossOver Bra - Runway 34DDD(F)/G","1","2","01/06/2026","1","T"
"21198827","RMA619018","12/01/2025","9036","LiftWear CrossOver Bra - Sand M","1","2","01/06/2026","1","T"
"21132080","RMA616943","11/30/2025","11583","LiftWear CrossOver Bra - Astral M","1","2","01/06/2026","1","T"
"21132080","RMA616943","11/30/2025","11626","LiftWear CrossOver Bra - Blush M","1","2","01/06/2026","1","T"
"21133713","RMA617053","11/30/2025","8076","BlissWear Mid Rise Brief - Sand / 1X","2","6","01/06/2026","4","T"
"21133713","RMA617053","11/30/2025","1737","Lace CrossOver Brief - Astral / 1X","1","3","01/06/2026","2","T"
"21133713","RMA617053","11/30/2025","1738","Lace CrossOver Brief - Runway / 1X","2","6","01/06/2026","4","T"
"21138779","RMA617302","11/30/2025","5626","MeshSculpt Mid-Waist Short - Sand / M","1","2","01/06/2026","1","T"
"21138779","RMA617302","11/30/2025","505","SuperPower Mid-Waist Short - Sand / Medium","1","2","01/06/2026","1","T"
"21142970","RMA617406","11/30/2025","12021","LiftWear Cami Bodysuit Petite - Sand / S","1","2","01/06/2026","1","T"
"21142970","RMA617406","11/30/2025","12087","LiftWear Tank Bodysuit - Vamp / S","1","2","01/06/2026","1","T"
"21144938","RMA617460","11/30/2025","11583","LiftWear CrossOver Bra - Astral M","1","2","01/06/2026","1","T"
"21144938","RMA617460","11/30/2025","11626","LiftWear CrossOver Bra - Blush M","1","2","01/06/2026","1","T"
"21144938","RMA617460","11/30/2025","9752","SoftForm Bra - Astral M","1","2","01/06/2026","1","T"
"21144938","RMA617460","11/30/2025","3509","SoftForm Bra - Blush / M","1","2","01/06/2026","1","T"
"21116459","RMA616461","11/29/2025","1255","LiftWear Cami Bodysuit - Runway / Small","1","2","01/06/2026","1","T"
"21116459","RMA616461","11/29/2025","12111","LiftWear Tank Bodysuit - Sand / S","1","2","01/06/2026","1","T"
"21121130","RMA616628","11/29/2025","5582","Mid-Thigh Bodysuit - Sand / Large","1","3","01/06/2026","2","T"
"21121130","RMA616628","11/29/2025","5542","SuperPower Girl-Short - Sand / L","1","3","01/06/2026","2","T"
"21121130","RMA616628","11/29/2025","5492","SuperPower Short - Sand / L","1","3","01/06/2026","2","T"
"21068259","RMA615079","11/28/2025","11583","LiftWear CrossOver Bra - Astral M","1","2","01/06/2026","1","T"
"21068259","RMA615079","11/28/2025","11626","LiftWear CrossOver Bra - Blush M","1","2","01/06/2026","1","T"
"21068259","RMA615079","11/28/2025","11772","LiftWear CrossOver Bra - Sand M","1","2","01/06/2026","1","T"
"21075307","RMA615284","11/28/2025","2972","LiftWear CrossOver Bra - Runway / M","1","3","01/06/2026","2","T"
"21075307","RMA615284","11/28/2025","3572","LiftWear Silhouette Bra - Blush / M","1","3","01/06/2026","2","T"
"21075307","RMA615284","11/28/2025","9739","SoftForm Bra - Sand M","1","3","01/06/2026","2","T"
"21016795","RMA613642","11/26/2025","11602","LiftWear CrossOver Bra - Astral XL","1","2","01/06/2026","1","T"
"21016795","RMA613642","11/26/2025","11786","LiftWear CrossOver Bra - Sand XL","1","2","01/06/2026","1","T"
"21019689","RMA613809","11/26/2025","3573","LiftWear Silhouette Bra - Blush / L","1","2","01/06/2026","1","T"
"21019689","RMA613809","11/26/2025","1104","LiftWear Silhouette Bra - Sand / Large","1","2","01/06/2026","1","T"
"21019689","RMA613809","11/26/2025","1105","LiftWear Silhouette Bra - Vamp / Large","1","2","01/06/2026","1","T"
"21024173","RMA614016","11/26/2025","11602","LiftWear CrossOver Bra - Astral XL","1","3","01/06/2026","2","T"
"21024173","RMA614016","11/26/2025","4318","LiftWear CrossOver Bra - Sand 38D/DD(E)","1","3","01/06/2026","2","T"
"21024173","RMA614016","11/26/2025","2990","LiftWear CrossOver Bra - Vamp / XL","1","3","01/06/2026","2","T"
"21026075","RMA614102","11/26/2025","12897","CrossOver V-Neck Bra - Blush 2X","1","2","01/06/2026","1","T"
"21026075","RMA614102","11/26/2025","12989","CrossOver V-Neck Bra - Sand 2X","1","2","01/06/2026","1","T"
"21026075","RMA614102","11/26/2025","8491","Silhouette Roses Bra - Blush 2X","1","2","01/06/2026","1","T"
"21026075","RMA614102","11/26/2025","8492","Silhouette Roses Bra - Sand 2X","1","2","01/06/2026","1","T"
"21041437","RMA614418","11/26/2025","4292","LiftWear CrossOver Bra - Vamp 36D/DD(E)","1","2","01/06/2026","1","T"
"21041437","RMA614418","11/26/2025","3525","SoftForm Bra - Vamp / L","1","2","01/06/2026","1","T"
"20982452","RMA612391","11/25/2025","1274","LiftWear Cami Bodysuit - Astral / XL","1","2","01/06/2026","1","T"
"20982452","RMA612391","11/25/2025","10192","Low-Back Bodysuit - Astral / XL","1","2","01/06/2026","1","T"
"20997411","RMA613079","11/25/2025","2076","BlissWear Pant - Midnight / M","1","3","01/06/2026","2","T"
"20997411","RMA613079","11/25/2025","5717","SuperPower Girl-Short - Runway / M","1","3","01/06/2026","2","T"
"20997411","RMA613079","11/25/2025","5540","SuperPower Girl-Short - Sand / M","1","3","01/06/2026","2","T"
"21004866","RMA613299","11/25/2025","13789","CrossOver Contour Bra - Runway 34B","1","2","01/06/2026","1","T"
"21004866","RMA613299","11/25/2025","6023","LiftWear CrossOver Bra - Blush S","1","2","01/06/2026","1","T"
"21004866","RMA613299","11/25/2025","12657","LiftWear CrossOver Bra - Ruby S","1","2","01/06/2026","1","T"
"20936945","RMA610924","11/24/2025","532","FitSense High-Waist Short - Sand / L","1","2","01/06/2026","1","T"
"20936945","RMA610924","11/24/2025","529","FitSense High-Waist Short - Sand / M","1","2","01/06/2026","1","T"
"20953667","RMA611548","11/24/2025","3788","CloudEmbrace Wireless Bra - Sand 34DD(E)","1","2","01/06/2026","1","T"
"20953667","RMA611548","11/24/2025","800","LiftWear Cami - Navy / M","1","2","01/06/2026","1","T"
"20953667","RMA611548","11/24/2025","3475","Low Back Bodysuit - Runway / Medium","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","1388","CrossOver Cami Bodysuit - Sand / M","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","1389","CrossOver Cami Bodysuit - Vamp / M","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","1258","LiftWear Cami Bodysuit - Astral / Medium","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","12161","LiftWear Cami Bodysuit - Sand / M","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","1265","LiftWear Cami Bodysuit - Vamp / Medium","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","12090","LiftWear Tank Bodysuit - Astral / M","1","2","01/06/2026","1","T"
"20958105","RMA611739","11/24/2025","12109","LiftWear Tank Bodysuit - Sand / M","1","2","01/06/2026","1","T"
"20960841","RMA611859","11/24/2025","9739","SoftForm Bra - Sand M","1","2","01/06/2026","1","T"
"20960841","RMA611859","11/24/2025","3525","SoftForm Bra - Vamp / L","1","2","01/06/2026","1","T"
"20907271","RMA610009","11/23/2025","3795","CloudEmbrace Wireless Bra - Vamp 36DD(E)","1","2","01/06/2026","1","T"
"20907271","RMA610009","11/23/2025","3574","LiftWear Silhouette Bra - Blush / XL","1","2","01/06/2026","1","T"
"20907271","RMA610009","11/23/2025","9710","SoftForm Bra - Blush M+","1","2","01/06/2026","1","T"
"20920658","RMA610756","11/23/2025","11583","LiftWear CrossOver Bra - Astral M","1","2","01/06/2026","1","T"
"20920658","RMA610756","11/23/2025","11772","LiftWear CrossOver Bra - Sand M","1","2","01/06/2026","1","T"
"20920658","RMA610756","11/23/2025","2982","LiftWear CrossOver Bra - Vamp / L","1","2","01/06/2026","1","T"
"20892804","RMA609466","11/22/2025","11593","LiftWear CrossOver Bra - Astral S","1","2","01/06/2026","1","T"
"20892804","RMA609466","11/22/2025","6023","LiftWear CrossOver Bra - Blush S","1","2","01/06/2026","1","T"
"20892804","RMA609466","11/22/2025","2960","LiftWear CrossOver Bra - Fig / S","1","2","01/06/2026","1","T"
"20894154","RMA609584","11/22/2025","7712","CrossFlex Bra - Runway 1X+","1","2","01/06/2026","1","T"
"20894154","RMA609584","11/22/2025","7713","CrossFlex Bra - Sand 1X+","1","2","01/06/2026","1","T"
"20863720","RMA607652","11/21/2025","3803","CloudEmbrace Wireless Bra - Sand 38DDD(F)","1","2","01/06/2026","1","T"
"20863720","RMA607652","11/21/2025","3804","CloudEmbrace Wireless Bra - Vamp 38DDD(F)","1","2","01/06/2026","1","T"
"20816395","RMA605237","11/19/2025","12658","LiftWear CrossOver Bra - Ruby S+","1","2","01/06/2026","1","T"
"20816395","RMA605237","11/19/2025","6599","LiftWear CrossOver Bra - Runway S++","1","2","01/06/2026","1","T"
"20816395","RMA605237","11/19/2025","6402","Silhouette Bra - Sand S+","1","2","01/06/2026","1","T"
"20816744","RMA605247","11/19/2025","2972","LiftWear CrossOver Bra - Runway / M","1","2","01/06/2026","1","T"
"20816744","RMA605247","11/19/2025","2973","LiftWear CrossOver Bra - Sand / M","1","2","01/06/2026","1","T"
"20803585","RMA604533","11/18/2025","6626","LiftWear CrossOver Bra - Runway XL++","1","2","01/06/2026","1","T"
"20803585","RMA604533","11/18/2025","6627","LiftWear CrossOver Bra - Sand XL++","1","2","01/06/2026","1","T"
"20803585","RMA604533","11/18/2025","6628","LiftWear CrossOver Bra - Vamp XL++","1","2","01/06/2026","1","T"
"20768288","RMA602951","11/17/2025","6676","Lace CrossOver Bra - Astral XL++","1","2","01/06/2026","1","T"
"20768288","RMA602951","11/17/2025","6677","Lace CrossOver Bra - Runway XL++","1","2","01/06/2026","1","T"
"20700407","RMA600060","11/14/2025","11593","LiftWear CrossOver Bra - Astral S","1","2","01/06/2026","1","T"
"20700407","RMA600060","11/14/2025","1096","LiftWear Silhouette Bra - Vamp / Medium","1","2","01/06/2026","1","T"
"20700407","RMA600060","11/14/2025","3514","SoftForm Bra - Sand / M","1","2","01/06/2026","1","T"
"20585333","RMA595602","11/10/2025","1097","LiftWear Silhouette Bra - Astral / Large","1","2","01/06/2026","1","T"
"20585333","RMA595602","11/10/2025","3573","LiftWear Silhouette Bra - Blush / L","1","2","01/06/2026","1","T"
"20585333","RMA595602","11/10/2025","6413","Silhouette Bra - Fig M+","1","2","01/06/2026","1","T"
"21451723","RMA629747","12/09/2025","13826","CrossOver Contour Bra - Sand  38D","1","2","01/05/2026","1","T"
"21451723","RMA629747","12/09/2025","6545","LiftWear CrossOver Bra - Runway XL","1","2","01/05/2026","1","T"
"21451723","RMA629747","12/09/2025","1113","LiftWear Silhouette Bra - Sand / XL","1","2","01/05/2026","1","T"
